SubmitTime,UserID,Used Memory,OrigSiteID,GroupID,RunTime
1152685226,U2006S1,581128,clrlcgce02,G3,50021
1152685954,U256,596060,clrlcgce03,G3,39008
1152685957,U256,596624,clrlcgce03,G3,40522
1152686314,U256,597988,clrlcgce03,G3,41201
1152686314,U256,602296,clrlcgce03,G3,43732
1152686673,U256,638552,clrlcgce03,G3,40232
1152686974,U256,597460,clrlcgce03,G3,39453
1152687334,U256,630688,clrlcgce03,G3,39273
1152688734,U2006S1,580528,clrlcgce02,G3,43234
1152688745,U256,593208,clrlcgce03,G3,40180
1152688745,U256,600020,clrlcgce03,G3,38091
1152689095,U2006S1,587168,clrlcgce02,G3,47260
1152689106,U256,595800,clrlcgce03,G3,38869
1152689107,U256,604144,clrlcgce03,G3,42212
1152689107,U256,595196,clrlcgce03,G3,38190
1152689108,U256,602124,clrlcgce03,G3,37112
1152689454,U2006S1,600688,clrlcgce02,G3,49230
1152689465,U256,598548,clrlcgce03,G3,37838
1152689465,U256,597992,clrlcgce03,G3,41270
1152689465,U256,611736,clrlcgce03,G3,42524
1152689468,U256,598840,clrlcgce03,G3,41417
1152689468,U256,592504,clrlcgce03,G3,38439
1152689766,U256,1550280,clrlcgce03,G3,35430
1152689769,U256,1556004,clrlcgce03,G3,35239
1152689770,U256,1566024,clrlcgce03,G3,30231
1152689770,U256,600144,clrlcgce03,G3,40009
1152689772,U256,674632,clrlcgce03,G3,41539
1152689772,U256,1593008,clrlcgce03,G3,35533
1152689772,U256,1562224,clrlcgce03,G3,35297
1152691385,U256,1557888,clrlcgce03,G3,34954
1152691385,U256,1758860,clrlcgce03,G3,39876
1152691385,U256,1566676,clrlcgce03,G3,34874
1152691388,U256,1562116,clrlcgce03,G3,34225
1152691388,U256,1563160,clrlcgce03,G3,34435
1152691388,U256,1769588,clrlcgce03,G3,53363
1152691390,U256,1557548,clrlcgce03,G3,36087
1152691894,U256,1778744,clrlcgce03,G3,41659
1152691900,U256,1781300,clrlcgce03,G3,33604
1152691900,U256,1773452,clrlcgce03,G3,34587
1152691900,U256,1648224,clrlcgce03,G3,26839
1152691903,U256,1769044,clrlcgce03,G3,33178
1152691903,U256,1767432,clrlcgce03,G3,38692
1152691903,U256,1775936,clrlcgce03,G3,40276
1152691905,U256,1781024,clrlcgce03,G3,33403
1152691906,U256,1769348,clrlcgce03,G3,36174
1152691906,U256,1761172,clrlcgce03,G3,34028
1152691908,U256,1774444,clrlcgce03,G3,41248
1152691908,U256,1770492,clrlcgce03,G3,33055
1152691911,U256,1768028,clrlcgce03,G3,47719
1152691911,U256,1755248,clrlcgce03,G3,41173
1152692375,U256,1766992,clrlcgce03,G3,35785
1152692380,U256,1776684,clrlcgce03,G3,34411
1152692380,U256,1764624,clrlcgce03,G3,39924
1152692380,U256,1794412,clrlcgce03,G3,45676
1152692383,U256,1755428,clrlcgce03,G3,33202
1152692383,U256,1755956,clrlcgce03,G3,40204
1152692383,U256,1763968,clrlcgce03,G3,33229
1152692386,U256,1774772,clrlcgce03,G3,33109
1152692386,U256,1778088,clrlcgce03,G3,35065
1152692386,U256,1760892,clrlcgce03,G3,40234
1152692388,U256,1759048,clrlcgce03,G3,39082
1152692388,U256,1746780,clrlcgce03,G3,39665
1152692388,U256,1793820,clrlcgce03,G3,39973
1152692391,U256,1769920,clrlcgce03,G3,39186
1152692391,U256,1759600,clrlcgce03,G3,35182
1152697387,U256,1777204,clrlcgce03,G3,39241
1152697387,U256,1763904,clrlcgce03,G3,34884
1152697387,U256,1798056,clrlcgce03,G3,32951
1152697866,U256,112264,clrlcgce03,G3,1827
1152697869,U256,112444,clrlcgce03,G3,1145
1152697869,U256,97856,clrlcgce03,G3,313
1152698406,U256,68164,clrlcgce03,G3,50
1152698406,U256,123136,clrlcgce03,G3,499
1152698406,U256,119260,clrlcgce03,G3,329
1152698409,U256,78752,clrlcgce03,G3,209
1152698409,U256,84252,clrlcgce03,G3,138
1152698410,U256,143392,clrlcgce03,G3,671
1152698411,U256,104888,clrlcgce03,G3,105
1152698916,U256,25692,clrlcgce03,G3,51
1152698916,U256,25672,clrlcgce03,G3,47
1152698916,U256,155864,clrlcgce03,G3,444
1152698918,U256,1765148,clrlcgce03,G3,32383
1152701256,U256,25668,clrlcgce03,G3,58
1152701736,U256,92944,clrlcgce03,G3,205
1152701740,U256,30620,clrlcgce03,G3,85
1152701741,U256,1775152,clrlcgce03,G3,39560
1152701741,U256,99504,clrlcgce03,G3,162
1152701742,U256,97400,clrlcgce03,G3,139
1152702216,U256,1766284,clrlcgce03,G3,39066
1152702220,U256,1765380,clrlcgce03,G3,38958
1152702220,U256,2400332,clrlcgce03,G3,5077
1152702220,U256,25688,clrlcgce03,G3,48
1152702222,U256,78836,clrlcgce03,G3,76
1152702222,U256,601380,clrlcgce03,G3,42704
1152702668,U256,596672,clrlcgce03,G3,44403
1152703086,U256,601100,clrlcgce03,G3,44142
1152703089,U256,596784,clrlcgce03,G3,41163
1152703089,U256,612332,clrlcgce03,G3,42415
1152726588,U1004S0,583296,clrlcgce01,G3,49177
1152727398,U1004S0,584160,clrlcgce01,G3,48676
1152727998,U1004S0,582736,clrlcgce01,G3,51826
1152728479,U1004S0,620092,clrlcgce01,G3,44664
1152728481,U1004S0,582752,clrlcgce01,G3,51761
1152728960,U1004S0,581780,clrlcgce01,G3,51272
1152728963,U1004S0,582444,clrlcgce01,G3,53278
1152728963,U1004S0,582940,clrlcgce01,G3,47660
1152729440,U1004S0,580676,clrlcgce01,G3,47006
1152729440,U1004S0,582212,clrlcgce01,G3,50629
1152729440,U1004S0,620948,clrlcgce01,G3,44443
1152729447,U256,616648,clrlcgce03,G3,40862
1152729447,U256,592468,clrlcgce03,G3,39038
1152729447,U256,598992,clrlcgce03,G3,41140
1152729449,U256,598692,clrlcgce03,G3,42905
1152729859,U1004S0,580872,clrlcgce01,G3,47591
1152729861,U1004S0,604724,clrlcgce01,G3,49224
1152729864,U1004S0,581204,clrlcgce01,G3,48299
1152729864,U1004S0,614944,clrlcgce01,G3,48815
1152729864,U1004S0,593680,clrlcgce01,G3,49516
1152729867,U256,594060,clrlcgce03,G3,36634
1152729867,U256,596884,clrlcgce03,G3,40286
1152729868,U256,617136,clrlcgce03,G3,42844
1152729870,U256,596540,clrlcgce03,G3,41845
1152729870,U256,594040,clrlcgce03,G3,38724
1152729870,U256,599036,clrlcgce03,G3,39984
1152729872,U256,592056,clrlcgce03,G3,173266
1152729872,U256,598032,clrlcgce03,G3,42067
1152730408,U256,599320,clrlcgce03,G3,41164
1152730412,U256,622648,clrlcgce03,G3,42888
1152730412,U256,595804,clrlcgce03,G3,44717
1152730412,U256,619188,clrlcgce03,G3,50683
1152730414,U256,629836,clrlcgce03,G3,39546
1152730414,U256,598624,clrlcgce03,G3,44229
1152730414,U256,605376,clrlcgce03,G3,43481
1152730417,U256,610800,clrlcgce03,G3,44576
1152730417,U256,597360,clrlcgce03,G3,45603
1152730417,U256,609072,clrlcgce03,G3,46404
1152730431,U1004S0,600732,clrlcgce01,G3,52669
1152730434,U1004S0,580588,clrlcgce01,G3,51956
1152730434,U1004S0,584372,clrlcgce01,G3,48180
1152730434,U1004S0,569052,clrlcgce01,G3,173073
1152730436,U1004S0,568300,clrlcgce01,G3,173047
1152733136,U256,597380,clrlcgce03,G3,42028
1152733136,U256,614092,clrlcgce03,G3,42010
1152733136,U256,599208,clrlcgce03,G3,44615
1152733138,U256,602564,clrlcgce03,G3,45963
1152733139,U256,598256,clrlcgce03,G3,43423
1152733139,U256,603836,clrlcgce03,G3,43926
1152733616,U256,603052,clrlcgce03,G3,42485
1152733616,U256,600076,clrlcgce03,G3,173478
1152733616,U256,593496,clrlcgce03,G3,41261
1152733619,U256,612064,clrlcgce03,G3,41188
1152733619,U256,596152,clrlcgce03,G3,44981
1152733619,U256,593084,clrlcgce03,G3,40366
1152733621,U256,598232,clrlcgce03,G3,49682
1152733621,U256,613060,clrlcgce03,G3,43559
1152733622,U256,600788,clrlcgce03,G3,44177
1152733623,U256,605896,clrlcgce03,G3,45179
1152733626,U256,597816,clrlcgce03,G3,42367
1152734096,U256,598684,clrlcgce03,G3,42832
1152734097,U256,618076,clrlcgce03,G3,44639
1152734097,U256,597456,clrlcgce03,G3,43915
1152734100,U256,594308,clrlcgce03,G3,41810
1152734100,U256,603168,clrlcgce03,G3,259304
1152734100,U256,600308,clrlcgce03,G3,46500
1152736342,U1004S0,584520,clrlcgce01,G3,48565
1152736883,U1004S0,583812,clrlcgce01,G3,49430
1152736888,U256,604868,clrlcgce03,G3,44838
1152736894,U256,594112,clrlcgce03,G3,44412
1152736894,U256,1115332,clrlcgce03,G3,42849
1152736895,U256,597884,clrlcgce03,G3,45706
1152736897,U256,599004,clrlcgce03,G3,45429
1152736897,U256,596100,clrlcgce03,G3,43564
1152736897,U256,593040,clrlcgce03,G3,39574
1152736899,U256,598308,clrlcgce03,G3,45013
1152736899,U256,608196,clrlcgce03,G3,43925
1152736899,U256,591156,clrlcgce03,G3,45262
1152736901,U256,597700,clrlcgce03,G3,43412
1152736904,U256,594944,clrlcgce03,G3,43347
1152736904,U256,597912,clrlcgce03,G3,50180
1152736904,U256,608808,clrlcgce03,G3,44524
1152736941,U1004S0,585172,clrlcgce01,G3,52533
1152737423,U1004S0,596676,clrlcgce01,G3,53125
1152737428,U256,592880,clrlcgce03,G3,44562
1152737434,U256,596700,clrlcgce03,G3,43558
1152737434,U256,602544,clrlcgce03,G3,42537
1152737434,U256,604088,clrlcgce03,G3,38352
1152737436,U256,613084,clrlcgce03,G3,44921
1152737436,U256,598708,clrlcgce03,G3,45971
1152737436,U256,613372,clrlcgce03,G3,43302
1152737439,U256,593152,clrlcgce03,G3,42553
1152737439,U256,597324,clrlcgce03,G3,46531
1152737439,U256,598908,clrlcgce03,G3,42569
1152737442,U256,599528,clrlcgce03,G3,44535
1152737442,U256,597220,clrlcgce03,G3,43113
1152737443,U256,598808,clrlcgce03,G3,40877
1152737444,U256,598196,clrlcgce03,G3,42635
1152737444,U256,602748,clrlcgce03,G3,44147
1152737967,U256,606296,clrlcgce03,G3,44407
1152737969,U256,610532,clrlcgce03,G3,40453
1152738531,U1004S0,581800,clrlcgce01,G3,55752
1152738951,U1004S0,583476,clrlcgce01,G3,56928
1152738951,U1004S0,588096,clrlcgce01,G3,49376
1152739431,U1004S0,581936,clrlcgce01,G3,51361
1152739434,U1004S0,583000,clrlcgce01,G3,49169
1152739434,U1004S0,587864,clrlcgce01,G3,51554
1152739434,U1004S0,581620,clrlcgce01,G3,48423
1152739972,U1004S0,598132,clrlcgce01,G3,50273
1152739972,U1004S0,601260,clrlcgce01,G3,52353
1152740457,U256,600964,clrlcgce03,G3,38453
1152740939,U256,593592,clrlcgce03,G3,41240
1152741418,U256,598812,clrlcgce03,G3,43850
1152741959,U256,604968,clrlcgce03,G3,42655
1152741959,U256,598644,clrlcgce03,G3,43903
1152741959,U256,599308,clrlcgce03,G3,42055
1152741961,U256,593272,clrlcgce03,G3,40354
1152741962,U256,592676,clrlcgce03,G3,41795
1152741962,U256,603404,clrlcgce03,G3,41669
1152742379,U256,604976,clrlcgce03,G3,46963
1152742382,U256,611052,clrlcgce03,G3,43224
1152742382,U256,594868,clrlcgce03,G3,25610
1152742382,U256,607876,clrlcgce03,G3,45490
1152742404,U1004S0,589608,clrlcgce01,G3,53830
1152742884,U1004S0,583520,clrlcgce01,G3,57072
1152742885,U1004S0,589124,clrlcgce01,G3,51875
1152742887,U256,600248,clrlcgce03,G3,42321
1152742887,U256,607208,clrlcgce03,G3,42672
1152742887,U256,598016,clrlcgce03,G3,44452
1152743306,U256,1611992,clrlcgce03,G3,28892
1152743311,U256,1588876,clrlcgce03,G3,34365
1152743311,U256,1582428,clrlcgce03,G3,33854
1152743311,U256,1588672,clrlcgce03,G3,34129
1152743314,U256,1589020,clrlcgce03,G3,34230
1152743314,U256,1595560,clrlcgce03,G3,33484
1152743314,U256,1585704,clrlcgce03,G3,33782
1152743316,U256,594692,clrlcgce03,G3,42358
1152743316,U256,1584580,clrlcgce03,G3,29458
1152743786,U256,1766472,clrlcgce03,G3,38497
1152743786,U256,1693972,clrlcgce03,G3,28976
1152743786,U256,1781060,clrlcgce03,G3,41786
1152744206,U256,1777852,clrlcgce03,G3,32251
1152744209,U256,1757616,clrlcgce03,G3,39862
1152744209,U256,1776728,clrlcgce03,G3,33839
1152754072,U1004S0,1611988,clrlcgce01,G3,47009
1152754433,U1004S0,588768,clrlcgce01,G3,50559
1152754792,U1004S0,586584,clrlcgce01,G3,57828
1152762417,U256,597660,clrlcgce03,G3,43998
1152762420,U256,653104,clrlcgce03,G3,42767
1152762420,U256,597944,clrlcgce03,G3,45270
1152762777,U256,599716,clrlcgce03,G3,46925
1152762778,U256,596980,clrlcgce03,G3,37988
1152762778,U256,592696,clrlcgce03,G3,42707
1152763077,U256,594368,clrlcgce03,G3,42095
1152763079,U256,602984,clrlcgce03,G3,44699
1152764037,U256,628736,clrlcgce03,G3,42038
1152764039,U256,597812,clrlcgce03,G3,43494
1152764337,U256,611916,clrlcgce03,G3,173353
1152764429,U256,616380,clrlcgce03,G3,38316
1152764429,U256,596932,clrlcgce03,G3,49878
1152764670,U256,597092,clrlcgce03,G3,44937
1152764728,U256,595792,clrlcgce03,G3,42396
1152764728,U256,598452,clrlcgce03,G3,44398
1152764728,U256,614452,clrlcgce03,G3,45921
1152764730,U256,597288,clrlcgce03,G3,41557
1152764730,U256,595396,clrlcgce03,G3,42354
1152765027,U256,599240,clrlcgce03,G3,45342
1152765030,U256,616476,clrlcgce03,G3,46016
1152765031,U256,592840,clrlcgce03,G3,42347
1152765031,U256,598288,clrlcgce03,G3,43298
1152765328,U256,636928,clrlcgce03,G3,43946
1152765332,U256,591380,clrlcgce03,G3,173152
1152765332,U256,598616,clrlcgce03,G3,44828
1152765332,U256,599328,clrlcgce03,G3,44650
1152765334,U256,600140,clrlcgce03,G3,41947
1152765630,U256,614256,clrlcgce03,G3,41441
1152765632,U256,598764,clrlcgce03,G3,42682
1152765633,U256,602732,clrlcgce03,G3,49186
1152768059,U256,599952,clrlcgce03,G3,41487
1152768359,U256,591264,clrlcgce03,G3,35938
1152768362,U256,604920,clrlcgce03,G3,44105
1152768362,U256,629472,clrlcgce03,G3,43588
1152768362,U256,592220,clrlcgce03,G3,41630
1152768659,U256,607308,clrlcgce03,G3,44143
1152768662,U256,636204,clrlcgce03,G3,40289
1152768662,U256,598840,clrlcgce03,G3,44897
1152768662,U256,601480,clrlcgce03,G3,42276
1152768664,U256,612776,clrlcgce03,G3,40956
1152769018,U256,622456,clrlcgce03,G3,43838
1152769021,U256,603168,clrlcgce03,G3,40043
1152769021,U256,598164,clrlcgce03,G3,45185
1152779910,U256,597972,clrlcgce03,G3,43946
1152779912,U256,602812,clrlcgce03,G3,39491
1152780331,U256,599760,clrlcgce03,G3,39409
1152780331,U256,595584,clrlcgce03,G3,39493
1152780331,U256,596524,clrlcgce03,G3,41385
1152780333,U256,609728,clrlcgce03,G3,40502
1152780691,U256,1551520,clrlcgce03,G3,34829
1152780694,U256,594052,clrlcgce03,G3,32947
1152780694,U256,1676744,clrlcgce03,G3,28162
1152780694,U256,599892,clrlcgce03,G3,41876
1152783660,U256,1779096,clrlcgce03,G3,33169
1152783660,U256,1760588,clrlcgce03,G3,38140
1152784200,U256,1751524,clrlcgce03,G3,33140
1152784260,U256,600208,clrlcgce03,G3,41371
1152784260,U256,1761076,clrlcgce03,G3,32588
1152784260,U256,613548,clrlcgce03,G3,44143
1152784262,U256,1769884,clrlcgce03,G3,39021
1152784262,U256,1781632,clrlcgce03,G3,38469
1152784800,U256,595160,clrlcgce03,G3,41834
1152784803,U256,591680,clrlcgce03,G3,40954
1152784803,U256,594772,clrlcgce03,G3,36757
1152784804,U256,597588,clrlcgce03,G3,43353
1152784806,U256,610192,clrlcgce03,G3,43663
1152784806,U256,597420,clrlcgce03,G3,41414
1152786389,U256,599064,clrlcgce03,G3,43404
1152786392,U256,605092,clrlcgce03,G3,41378
1152786393,U256,595972,clrlcgce03,G3,42946
1152786393,U256,600716,clrlcgce03,G3,42663
1152786990,U256,613984,clrlcgce03,G3,42638
1152786990,U256,601296,clrlcgce03,G3,43345
1152786990,U256,591672,clrlcgce03,G3,39871
1152786992,U256,603320,clrlcgce03,G3,39582
1152786992,U256,600056,clrlcgce03,G3,45915
1152786993,U256,592252,clrlcgce03,G3,39172
1152787530,U256,596072,clrlcgce03,G3,42024
1152787530,U256,605288,clrlcgce03,G3,39759
1152787530,U256,628920,clrlcgce03,G3,42326
1152787532,U256,636196,clrlcgce03,G3,41491
1152787532,U256,595792,clrlcgce03,G3,42118
1152788070,U256,599984,clrlcgce03,G3,40151
1152788073,U256,618684,clrlcgce03,G3,44295
1152788073,U256,596732,clrlcgce03,G3,41649
1152788073,U256,595596,clrlcgce03,G3,40161
1152793319,U256,608644,clrlcgce03,G3,40367
1152793324,U256,599240,clrlcgce03,G3,42116
1152793324,U256,598588,clrlcgce03,G3,40746
1152793324,U256,596544,clrlcgce03,G3,39072
1152793327,U256,591440,clrlcgce03,G3,34845
1152793327,U256,608948,clrlcgce03,G3,43002
1152793327,U256,602320,clrlcgce03,G3,40739
1152793330,U256,611412,clrlcgce03,G3,41705
1152793330,U256,598580,clrlcgce03,G3,43142
1152793330,U256,609956,clrlcgce03,G3,41644
1152793332,U256,603172,clrlcgce03,G3,39758
1152793333,U256,608028,clrlcgce03,G3,41078
1152793333,U256,592088,clrlcgce03,G3,37258
1152793335,U256,607052,clrlcgce03,G3,43671
1152793335,U256,598088,clrlcgce03,G3,44361
1152793830,U256,597892,clrlcgce03,G3,37974
1152793835,U256,593080,clrlcgce03,G3,41269
1152793835,U256,597088,clrlcgce03,G3,44457
1152793835,U256,600536,clrlcgce03,G3,45457
1152793838,U256,596060,clrlcgce03,G3,45895
1152793838,U256,599648,clrlcgce03,G3,38184
1152793838,U256,600140,clrlcgce03,G3,38977
1152793840,U256,626808,clrlcgce03,G3,40179
1152793840,U256,602828,clrlcgce03,G3,44537
1152793841,U256,596748,clrlcgce03,G3,42667
1152793843,U256,638600,clrlcgce03,G3,39660
1152793843,U256,597816,clrlcgce03,G3,41101
1152793843,U256,604872,clrlcgce03,G3,42318
1152793846,U256,596400,clrlcgce03,G3,42719
1152793846,U256,596092,clrlcgce03,G3,41718
1152794370,U256,599124,clrlcgce03,G3,33685
1152794370,U256,594476,clrlcgce03,G3,42985
1152794370,U256,598628,clrlcgce03,G3,37729
1152794372,U256,618804,clrlcgce03,G3,44074
1152794373,U256,596904,clrlcgce03,G3,47422
1152794373,U256,596756,clrlcgce03,G3,41285
1152794375,U256,601956,clrlcgce03,G3,36734
1152794376,U256,624400,clrlcgce03,G3,45790
1152794376,U256,602068,clrlcgce03,G3,44717
1152794378,U256,605184,clrlcgce03,G3,40730
1152794378,U256,596112,clrlcgce03,G3,39463
1152794379,U256,595572,clrlcgce03,G3,45036
1152796290,U256,593576,clrlcgce03,G3,43011
1152798721,U256,602292,clrlcgce03,G3,41785
1152798721,U256,600256,clrlcgce03,G3,42061
1152799682,U256,628432,clrlcgce03,G3,43845
1152799718,U256,598196,clrlcgce03,G3,38394
1152801090,U256,616016,clrlcgce03,G3,46512
1152832710,U256,600284,clrlcgce03,G3,45405
1152832714,U256,599000,clrlcgce03,G3,37712
1152832714,U256,596592,clrlcgce03,G3,40489
1152832714,U256,596236,clrlcgce03,G3,37929
1152832716,U256,609972,clrlcgce03,G3,38492
1152833190,U256,1767192,clrlcgce03,G3,40688
1152833190,U256,1780132,clrlcgce03,G3,32865
1152833190,U256,1763428,clrlcgce03,G3,33948
1152833193,U256,1577104,clrlcgce03,G3,21601
1152833193,U256,1761264,clrlcgce03,G3,39570
1152833195,U256,1751960,clrlcgce03,G3,29895
1152833820,U256,602492,clrlcgce03,G3,43636
1152833821,U256,592432,clrlcgce03,G3,41600
1152833821,U256,595944,clrlcgce03,G3,41094
1152834360,U256,595428,clrlcgce03,G3,41594
1152834364,U256,597864,clrlcgce03,G3,43701
1152834364,U256,597216,clrlcgce03,G3,38785
1152834364,U256,608964,clrlcgce03,G3,40510
1152834960,U256,598760,clrlcgce03,G3,44963
1152834960,U256,600280,clrlcgce03,G3,43734
1152834961,U256,594692,clrlcgce03,G3,41659
1152835501,U256,594656,clrlcgce03,G3,42992
1152835501,U256,617212,clrlcgce03,G3,41969
1152836040,U256,601128,clrlcgce03,G3,36024
1152836040,U256,605716,clrlcgce03,G3,43038
1152836040,U256,599972,clrlcgce03,G3,45344
1152836460,U256,599556,clrlcgce03,G3,45153
1152836940,U256,598196,clrlcgce03,G3,40501
1152836940,U256,593652,clrlcgce03,G3,42471
1152836940,U256,597468,clrlcgce03,G3,42744
1152836942,U256,596460,clrlcgce03,G3,45489
1152837390,U256,592980,clrlcgce03,G3,42303
1152837390,U256,591440,clrlcgce03,G3,38168
1152837390,U256,598832,clrlcgce03,G3,40893
1152837394,U256,599168,clrlcgce03,G3,41379
1152837394,U256,628472,clrlcgce03,G3,38698
1152837870,U256,599872,clrlcgce03,G3,40752
1152837870,U256,600108,clrlcgce03,G3,46220
1152838291,U256,604368,clrlcgce03,G3,42515
1152838291,U256,598100,clrlcgce03,G3,39698
1152838710,U256,594236,clrlcgce03,G3,44033
1152838712,U256,591796,clrlcgce03,G3,41961
1152838715,U256,600720,clrlcgce03,G3,44341
1152838715,U256,615308,clrlcgce03,G3,42810
1152839311,U256,1756748,clrlcgce03,G3,38607
1152839315,U256,1757532,clrlcgce03,G3,31695
1152839315,U256,1374040,clrlcgce03,G3,19272
1152839315,U256,1614748,clrlcgce03,G3,22362
1152839316,U256,1164816,clrlcgce03,G3,173907
1152839851,U256,597276,clrlcgce03,G3,38952
1152839851,U256,616256,clrlcgce03,G3,43569
1152839851,U256,607024,clrlcgce03,G3,41560
1152839853,U256,606480,clrlcgce03,G3,41037
1152839853,U256,595596,clrlcgce03,G3,37586
1152839857,U256,596940,clrlcgce03,G3,42156
1152839857,U256,598780,clrlcgce03,G3,39625
1152839858,U256,603652,clrlcgce03,G3,41679
1152839860,U256,596592,clrlcgce03,G3,44061
1152839860,U256,596896,clrlcgce03,G3,40230
1152839860,U256,594372,clrlcgce03,G3,39051
1152839862,U256,609516,clrlcgce03,G3,44805
1152840572,U256,598792,clrlcgce03,G3,43137
1152840576,U256,599912,clrlcgce03,G3,43986
1152840577,U256,604992,clrlcgce03,G3,41856
1152840577,U256,595548,clrlcgce03,G3,35125
1152840579,U256,606184,clrlcgce03,G3,41707
1152840579,U256,598728,clrlcgce03,G3,45664
1152840579,U256,594440,clrlcgce03,G3,42468
1152841141,U256,599688,clrlcgce03,G3,38058
1152841141,U256,598528,clrlcgce03,G3,40313
1152842581,U256,597260,clrlcgce03,G3,40492
1152842581,U256,1121012,clrlcgce03,G3,37448
1152843001,U256,596088,clrlcgce03,G3,43001
1152843060,U256,689292,clrlcgce03,G3,42338
1152843061,U256,595692,clrlcgce03,G3,41872
1152843361,U256,592032,clrlcgce03,G3,40064
1152843364,U256,608700,clrlcgce03,G3,42046
1152843364,U256,596972,clrlcgce03,G3,38039
1152843364,U256,597708,clrlcgce03,G3,42900
1152843366,U256,592480,clrlcgce03,G3,42092
1152843782,U256,1586440,clrlcgce03,G3,29684
1152843782,U256,1584828,clrlcgce03,G3,35288
1152843782,U256,1582792,clrlcgce03,G3,35154
1152843784,U256,1577356,clrlcgce03,G3,35202
1152848582,U256,1587752,clrlcgce03,G3,29782
1152848585,U256,1572324,clrlcgce03,G3,35003
1152849002,U256,1591336,clrlcgce03,G3,29591
1152849002,U256,1584048,clrlcgce03,G3,35407
1152849362,U256,1600884,clrlcgce03,G3,30119
1152849362,U256,1845228,clrlcgce03,G3,34871
1152861755,U256,595052,clrlcgce03,G3,43444
1152861758,U256,599140,clrlcgce03,G3,35169
1152861758,U256,597088,clrlcgce03,G3,40426
1152862295,U256,604120,clrlcgce03,G3,46083
1152862299,U256,596788,clrlcgce03,G3,40816
1152862299,U256,609248,clrlcgce03,G3,45631
1152862299,U256,597488,clrlcgce03,G3,42948
1152862301,U256,597484,clrlcgce03,G3,41949
1152862301,U256,595580,clrlcgce03,G3,42203
1152862805,U256,597208,clrlcgce03,G3,44977
1152862810,U256,597872,clrlcgce03,G3,41256
1152862810,U256,595972,clrlcgce03,G3,43762
1152862810,U256,600752,clrlcgce03,G3,43621
1152862812,U256,593708,clrlcgce03,G3,43197
1152862812,U256,596604,clrlcgce03,G3,44054
1152862813,U256,597792,clrlcgce03,G3,40330
1152862815,U256,599828,clrlcgce03,G3,42584
1152862815,U256,603888,clrlcgce03,G3,41055
1152862815,U256,595544,clrlcgce03,G3,40463
1152863344,U256,604244,clrlcgce03,G3,36644
1152863344,U256,596888,clrlcgce03,G3,43785
1152863344,U256,598164,clrlcgce03,G3,43243
1152863347,U256,595880,clrlcgce03,G3,39637
1152863347,U256,597452,clrlcgce03,G3,42823
1152863347,U256,591156,clrlcgce03,G3,38250
1152863349,U256,597720,clrlcgce03,G3,40529
1152863349,U256,592432,clrlcgce03,G3,42951
1152863350,U256,598604,clrlcgce03,G3,36460
1152863352,U256,606340,clrlcgce03,G3,42835
1152863352,U256,1122152,clrlcgce03,G3,38011
1152863352,U256,596960,clrlcgce03,G3,38532
1152879306,U256,595432,clrlcgce03,G3,36002
1152879307,U256,595968,clrlcgce03,G3,41644
1152879786,U256,608160,clrlcgce03,G3,42949
1152879786,U256,610928,clrlcgce03,G3,39968
1152879786,U256,596264,clrlcgce03,G3,41440
1152880206,U256,596712,clrlcgce03,G3,41804
1152880206,U256,596768,clrlcgce03,G3,41278
1152880206,U256,594492,clrlcgce03,G3,40321
1152880208,U256,595464,clrlcgce03,G3,41253
1152880626,U256,610388,clrlcgce03,G3,42641
1152880626,U256,597580,clrlcgce03,G3,42939
1152880627,U256,612932,clrlcgce03,G3,43365
1152880629,U256,591640,clrlcgce03,G3,42070
1152880629,U256,598368,clrlcgce03,G3,38673
1152880629,U256,606352,clrlcgce03,G3,41484
1152880631,U256,598260,clrlcgce03,G3,38164
1152880631,U256,602248,clrlcgce03,G3,43334
1152881016,U256,593568,clrlcgce03,G3,43768
1152881019,U256,611176,clrlcgce03,G3,46998
1152881019,U256,597780,clrlcgce03,G3,43721
1152883416,U256,592168,clrlcgce03,G3,173408
1152883958,U256,595596,clrlcgce03,G3,174214
1152883961,U256,612832,clrlcgce03,G3,42931
1152883961,U256,595028,clrlcgce03,G3,173371
1152883961,U256,598400,clrlcgce03,G3,42976
1152883963,U256,591752,clrlcgce03,G3,173237
1152884585,U256,593148,clrlcgce03,G3,30147
1152884589,U256,594892,clrlcgce03,G3,31100
1152884589,U256,593100,clrlcgce03,G3,173306
1152884589,U256,603592,clrlcgce03,G3,35843
1152884591,U256,594800,clrlcgce03,G3,32459
1152884591,U256,600168,clrlcgce03,G3,34223
1152884591,U256,600648,clrlcgce03,G3,32105
1152885185,U256,593620,clrlcgce03,G3,34397
1152885186,U256,622688,clrlcgce03,G3,30568
1152885186,U256,596136,clrlcgce03,G3,35000
1152885188,U256,617636,clrlcgce03,G3,33565
1152885188,U256,597244,clrlcgce03,G3,35633
1152885188,U256,594536,clrlcgce03,G3,33704
1152885725,U256,594832,clrlcgce03,G3,35629
1152885728,U256,592940,clrlcgce03,G3,33270
1152885728,U256,605828,clrlcgce03,G3,32872
1152888065,U256,597048,clrlcgce03,G3,37388
1152888638,U256,600176,clrlcgce03,G3,34836
1152888640,U256,602640,clrlcgce03,G3,34129
1152889237,U256,599236,clrlcgce03,G3,34781
1152891578,U256,598032,clrlcgce03,G3,36772
1152892204,U256,594220,clrlcgce03,G3,34363
1152897457,U256,593960,clrlcgce03,G3,33221
